FID RT,FID Area,MS RT,Compound Name,Formula,Match Factor,Compound Source,Compound Type Abbreviation
23.362,0.6713,23.3701,"1-(2,3,4-Trimethoxyphenyl)ethanol",C11H16O4,70.9333548242891,Automatically assigned by comparing FID and MS retention times,O
23.484,0.3469,23.4759318633664,No Match,,,Automatically assigned by comparing FID and MS retention times,
23.556,0.3642,23.5523,"Benzo[d,E]isocoumarin, 3,3-dimethyl-",C14H12O2,55.2540527512359,Automatically assigned by comparing FID and MS retention times,O
23.634,0.3041,23.623,2-Furfurylidene-7-hydroxy-1-indanone,C14H10O3,57.8213848629334,Automatically assigned by comparing FID and MS retention times,O
23.695,0.1264,,,,,,
23.738,0.1153,,,,,,
23.812,0.3434,23.8137,"Sebacic acid, nonyl 4-(2-phenylpropyl-2)-phenyl ester",C34H50O4,65.4401838458909,Automatically assigned by comparing FID and MS retention times,O
23.901,0.0743,,,,,,
23.954,0.2147,,,,,,
24.006,0.2218,,,,,,
24.126,0.5451,24.1069,"Naphtho[1,2-b]furan-4,5-dione, 2-isopropyl-",C15H12O3,60.9639982951739,Automatically assigned by comparing FID and MS retention times,O
24.219,0.3313,,,,,,
24.334,0.162,,,,,,
24.444,0.2613,,,,,,
24.501,0.18,,,,,,
24.541,0.1572,24.5706690691941,"1,3-Dimethyl-5-(adamantyl-1)benzene",C18H24,51.5721034935343,Automatically assigned by comparing FID and MS retention times,A
24.623,0.8986,24.6192,"1-Acetyl-4,6,8-trimethylazulene",C15H16O,74.4885594159038,Automatically assigned by comparing FID and MS retention times,O
24.751,0.1828,24.759,6-Methoxy-3-methyl-2-benzofurancarboxylic acid,C11H10O4,57.7886882939022,Automatically assigned by comparing FID and MS retention times,O
24.782,0.1015,24.759,Isomer of 6-Methoxy-3-methyl-2-benzofurancarboxylic acid,C11H10O4,57.7886882939022,Automatically assigned by comparing FID and MS retention times,O
24.894,0.432,24.8845056038419,No Match,,,Automatically assigned by comparing FID and MS retention times,
24.949,0.1442,,,,,,
25.074,0.3431,,,,,,
25.188,0.1578,,,,,,
25.235,0.1004,25.2837,"Isomer of Benzene, 1-(1,1-dimethylethyl)-4-phenoxy-",C16H18O,65.6187155117979,Automatically assigned by comparing FID and MS retention times,O
25.291,0.2054,25.2837,"Benzene, 1-(1,1-dimethylethyl)-4-phenoxy-",C16H18O,65.6187155117979,Automatically assigned by comparing FID and MS retention times,O
25.358,0.126,,,,,,
25.411,0.0431,,,,,,
25.569,0.5838,,,,,,
25.834,0.3758,,,,,,
25.88,0.0793,,,,,,
25.954,0.4816,,,,,,
26.231,0.3526,,,,,,
26.306,0.2239,,,,,,
26.47,0.2559,,,,,,
26.522,0.368,,,,,,
26.707,0.3344,,,,,,
26.849,0.5246,,,,,,
27.081,0.4767,,,,,,
27.123,0.2827,,,,,,
27.333,1.113,,,,,,
27.382,0.5371,27.4102,No Match,,,Automatically assigned by comparing FID and MS retention times,
27.638,0.8142,,,,,,
27.694,0.3307,,,,,,
27.861,0.1905,,,,,,
27.929,0.1611,,,,,,
27.995,0.1327,,,,,,
28.088,0.6417,,,,,,
28.175,0.144,,,,,,
28.453,1.0323,28.4218,No Match,,,Automatically assigned by comparing FID and MS retention times,
28.528,0.503,,,,,,
28.648,0.9137,28.6182,"1,4-Naphthoquinone, 6-acetyl-2,5,7-trihydroxy-",C12H8O6,54.9345393815432,Automatically assigned by comparing FID and MS retention times,O
28.762,1.1816,,,,,,
28.903,0.9914,28.8692754819608,No Match,,,Automatically assigned by comparing FID and MS retention times,
29.197,3.5916,,,,,,
29.489,4.2454,,,,,,
29.668,4.0814,,,,,,
29.761,2.7517,29.7861,No Match,,,Automatically assigned by comparing FID and MS retention times,
29.832,1.8216,29.8724390475285,No Match,,,Automatically assigned by comparing FID and MS retention times,
30.116,8.8221,,,,,,
30.172,1.7484,,,,,,
30.227,1.851,,,,,,
30.575,5.2696,,,,,,
30.682,5.4382,30.6696329078968,No Match,,,Automatically assigned by comparing FID and MS retention times,
30.858,3.0447,,,,,,
30.915,3.6942,,,,,,
31.014,1.3709,,,,,,
31.101,4.6316,31.1186,No Match,,,Automatically assigned by comparing FID and MS retention times,
31.198,4.1685,31.1648,No Match,,,Automatically assigned by comparing FID and MS retention times,
31.374,5.4696,31.3608,No Match,,,Automatically assigned by comparing FID and MS retention times,
31.427,6.9185,,,,,,
31.623,2.0768,,,,,,
31.645,1.5904,,,,,,
31.729,4.3382,31.7066,No Match,,,Automatically assigned by comparing FID and MS retention times,
31.883,1.2357,,,,,,
31.929,1.5251,,,,,,
32.032,4.3235,,,,,,
32.209,0.7821,32.1854588863922,No Match,,,Automatically assigned by comparing FID and MS retention times,
32.241,1.0027,,,,,,
32.323,1.1951,,,,,,
32.403,2.0306,,,,,,
32.629,0.3066,,,,,,
32.675,0.277,,,,,,
32.815,0.1167,,,,,,
32.889,0.217,,,,,,
32.943,0.2283,32.9527,No Match,,,Automatically assigned by comparing FID and MS retention times,
32.997,0.0918,32.9527,No Match,,,Automatically assigned by comparing FID and MS retention times,
33.039,0.2682,,,,,,
33.083,0.203,,,,,,
33.246,0.1295,,,,,,
33.601,0.058,,,,,,
33.835,0.1236,,,,,,
33.95,0.2417,,,,,,
33.978,0.0983,,,,,,
34.102,0.0913,,,,,,
34.156,0.1175,34.1543,"1,4-Benzenediol, 2,5-bis(1,1-dimethylethyl)-",C14H22O2,54.1764131635584,Automatically assigned by comparing FID and MS retention times,O
34.242,0.0954,,,,,,
34.263,0.0624,,,,,,
34.33,0.2433,,,,,,
34.456,0.1198,,,,,,
34.488,0.2586,,,,,,
34.71,0.0575,,,,,,
34.744,0.0943,,,,,,
34.802,0.4709,,,,,,
35.053,0.1239,,,,,,
35.122,0.4511,,,,,,
35.254,0.0624,,,,,,
35.295,0.0936,,,,,,
35.324,0.2962,,,,,,
35.39,0.1184,,,,,,
35.662,0.2073,,,,,,
35.774,0.0886,,,,,,
35.902,0.0853,35.9097,No Match,,,Automatically assigned by comparing FID and MS retention times,
36.228,1.0067,,,,,,
36.286,0.0891,,,,,,
36.537,0.3374,,,,,,
36.594,0.3611,,,,,,
36.64,0.1737,,,,,,
36.847,0.0818,,,,,,
36.896,0.0558,,,,,,
37.194,0.2005,37.1968,No Match,,,Automatically assigned by comparing FID and MS retention times,
37.328,0.5483,,,,,,
37.554,0.081,,,,,,
37.601,0.0586,,,,,,
37.787,0.2727,,,,,,
37.861,0.1256,,,,,,
37.933,0.1599,,,,,,
38.724,0.1955,,,,,,
39.215,0.0574,,,,,,
39.456,0.0845,,,,,,
39.647,0.0851,39.6315,No Match,,,Automatically assigned by comparing FID and MS retention times,
39.683,0.1288,,,,,,
39.735,0.1745,39.7732239231194,No Match,,,Automatically assigned by comparing FID and MS retention times,
39.795,0.0998,39.7732239231194,No Match,,,Automatically assigned by comparing FID and MS retention times,
39.9,0.2266,,,,,,
